,store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,predicted_sales
73692,155,3,832,1,1,0,1,7592.097333333334
73693,518,3,612,1,1,0,1,5283.03
73694,849,3,1060,1,1,0,0,10764.53
73695,428,3,657,1,1,0,1,5774.49
73696,449,3,1731,1,1,0,0,14303.67
73697,630,3,867,1,1,0,0,7386.47
73698,917,3,1006,1,1,0,0,9660.563333333334
73699,220,3,803,1,1,0,0,7098.23
73700,921,3,1237,1,1,0,0,10653.67
73701,361,3,617,1,1,0,0,5444.24
73702,841,3,453,1,1,0,0,4662.4
73703,916,3,846,1,1,0,0,7664.984833333334
73704,868,3,816,1,1,0,0,7215.805
73705,874,3,534,1,1,0,0,4806.336666666666
73706,1002,3,808,1,1,0,0,6947.35
73707,968,3,948,1,1,0,0,8637.36
73708,907,3,1053,1,1,0,0,10765.19
73709,251,3,2642,1,1,0,0,22266.96
73710,1023,3,600,1,1,0,0,5205.595
73711,23,3,592,1,1,0,0,4991.06
73712,10,3,635,1,1,0,0,5632.621666666668
73713,222,3,635,1,1,0,0,5632.621666666668
73714,112,3,791,1,1,0,0,7283.22
73715,580,3,1537,1,1,0,0,12146.02
73716,595,3,1869,1,1,0,0,14206.58
73717,895,3,1011,1,1,0,1,9726.91
73718,134,3,568,1,1,0,0,5270.07
73719,950,3,635,1,1,0,1,5575.731
73720,756,3,2616,1,1,0,0,21804.55
73721,58,3,661,1,1,0,1,6069.15
73722,245,3,1351,1,1,0,0,10635.95
73723,456,3,1046,1,1,0,0,10066.49
73724,91,3,500,1,1,0,1,4608.97
73725,723,3,850,1,1,0,0,7712.050833333333
73726,931,3,512,1,1,0,0,4337.96
73727,98,3,612,1,1,0,0,5425.41
73728,19,3,841,1,1,0,0,7665.309833333334
73729,147,3,1045,1,1,0,0,10068.59
73730,38,3,726,1,1,0,0,6475.01
73731,1080,3,941,1,1,0,1,8437.09
73732,209,3,618,1,1,0,0,5562.01
73733,484,3,642,1,1,0,0,5798.01
73734,402,3,552,1,1,0,0,4748.1
73735,11,3,1276,1,1,0,0,10966.99
73736,35,3,1050,1,1,0,0,10172.27
73737,992,3,864,1,1,0,0,7440.16
73738,724,3,823,1,1,0,0,6938.605
73739,260,3,935,1,1,0,0,8467.16
73740,200,3,1196,1,1,0,0,10467.58
73741,94,3,810,1,1,0,0,7067.96
73742,997,3,505,1,1,0,0,4580.46
73743,951,3,1000,1,1,0,0,9728.02
73744,587,3,816,1,1,0,1,7266.05
73745,672,3,1268,1,1,0,0,10813.735
73746,556,3,842,1,1,0,0,7786.824833333334
73747,697,3,1250,1,1,0,0,10767.403999999999
73748,603,3,1091,1,1,0,1,10687.61
73749,488,3,400,1,1,0,0,4073.08
73750,9,3,775,1,1,0,0,7088.21
73751,577,3,512,1,1,0,0,4337.96
73752,677,3,728,1,1,0,1,6447.04
73753,175,3,705,1,1,0,0,5948.87
73754,882,3,957,1,1,0,0,8941.51
73755,192,3,975,1,1,0,1,9488.38
73756,99,3,612,1,1,0,1,5283.03
73757,29,3,915,1,1,0,0,9033.4
73758,716,3,520,1,1,0,1,4405.02
73759,659,3,853,1,1,0,0,7867.445
73760,356,3,539,1,1,0,1,4891.07
73761,947,3,1341,1,1,0,1,10365.76
73762,183,3,871,1,1,0,1,7647.02
73763,51,3,661,1,1,0,1,6069.15
73764,172,3,978,1,1,0,1,9672.91
73765,237,3,651,1,1,0,0,5744.8
73766,385,3,753,1,1,0,1,6014.72
73767,24,3,1080,1,1,0,0,10939.16
73768,781,3,802,1,1,0,0,7112.52
73769,713,3,1403,1,1,0,0,10186.01
73770,1,3,616,1,1,0,0,5435.15
73771,404,3,716,1,1,0,1,6543.98
73772,513,3,2117,1,1,0,0,16765.83
73773,254,3,367,1,1,0,0,4676.416523809523
73774,152,3,812,1,1,0,0,7162.63
73775,76,3,1033,1,1,0,1,10194.59
73776,185,3,602,1,1,0,0,5241.653
73777,418,3,697,1,1,0,0,6047.2
73778,963,3,1099,1,1,0,0,10464.75
73779,287,3,939,1,1,0,1,8465.45
73780,453,3,1209,1,1,0,0,10279.35
73781,1015,3,657,1,1,0,0,5615.39
73782,1049,3,681,1,1,0,1,5673.765
73783,215,3,589,1,1,0,1,4991.11
73784,668,3,1243,1,1,0,0,10708.553333333333
73785,572,3,755,1,1,0,0,6037.46
73786,567,3,786,1,1,0,0,7208.18
73787,594,3,545,1,1,0,0,4764.94
73788,334,3,661,1,1,0,0,5718.04
73789,848,3,949,1,1,0,1,8687.99
73790,230,3,1048,1,1,0,0,10106.09
73791,129,3,1311,1,1,0,1,10224.12
73792,970,3,469,1,1,0,0,4670.623333333333
73793,569,3,819,1,1,0,0,7200.16
73794,343,3,947,1,1,0,0,8664.92
73795,257,3,689,1,1,0,0,5929.34
73796,118,3,688,1,1,0,0,5779.84
73797,847,3,1027,1,1,0,0,9959.83
73798,576,3,988,1,1,0,0,9848.59
73799,653,3,630,1,1,0,0,5677.034523809525
73800,85,3,1020,1,1,0,0,9577.06
73801,31,3,569,1,1,0,0,5146.56
73802,495,3,503,1,1,0,1,4592.93
73803,1064,3,1328,1,1,0,0,10735.7
73804,897,3,399,1,1,0,0,4236.89
73805,450,3,1024,1,1,0,1,9977.46
73806,757,3,651,1,1,0,1,5628.16
73807,67,3,935,1,1,0,1,8387.81
73808,826,3,877,1,1,0,0,7507.76
73809,612,3,484,1,1,0,1,4852.08
73810,504,3,933,1,1,0,0,8528.21
73811,906,3,1536,1,1,0,0,12120.3
73812,167,3,1259,1,1,0,0,10793.435666666666
73813,224,3,593,1,1,0,1,5047.583333333334
73814,54,3,680,1,1,0,0,5597.82
73815,265,3,684,1,1,0,0,5729.39
73816,1051,3,1257,1,1,0,1,10817.58
73817,857,3,1114,1,1,0,0,9845.72
73818,743,3,420,1,1,0,0,4066.26
73819,561,3,805,1,1,0,0,6786.89
73820,617,3,614,1,1,0,0,5386.36
73821,276,3,544,1,1,0,0,4736.54
73822,1057,3,634,1,1,0,0,5766.386666666667
73823,424,3,1017,1,1,0,0,10045.55
73824,796,3,903,1,1,0,0,8522.59
73825,736,3,526,1,1,0,1,4673.58
73826,194,3,454,1,1,0,1,4532.53
73827,1113,3,724,1,1,0,0,6887.85
73828,606,3,717,1,1,0,0,6917.66
73829,1082,3,940,1,1,0,0,8548.79
73830,477,3,557,1,1,0,1,4880.0475
73831,408,3,572,1,1,0,1,4987.89
73832,771,3,798,1,1,0,1,7193.39
73833,675,3,592,1,1,0,0,4991.06
73834,1081,3,1272,1,1,0,0,10827.47
73835,71,3,942,1,1,0,0,8518.55
73836,286,3,458,1,1,0,0,4534.16
73837,902,3,630,1,1,0,1,5574.631666666667
73838,516,3,946,1,1,0,0,8633.29
73839,1005,3,1038,1,1,0,0,10074.308
73840,988,3,771,1,1,0,0,7182.81
73841,423,3,1904,1,1,0,0,14310.52
73842,666,3,801,1,1,0,1,7118.0
73843,800,3,620,1,1,0,0,5564.25
73844,699,3,984,1,1,0,0,9823.64
73845,632,3,1033,1,1,0,0,10054.28
73846,17,3,898,1,1,0,0,8195.02
73847,939,3,746,1,1,0,0,6331.87
73848,455,3,589,1,1,0,1,4991.11
73849,926,3,761,1,1,0,0,6436.75
73850,878,3,852,1,1,0,0,7712.050833333333
73851,583,3,426,1,1,0,0,4246.67
73852,1070,3,899,1,1,0,0,8250.74
73853,1006,3,882,1,1,0,0,7699.08
73854,233,3,1257,1,1,0,0,10795.1175
73855,1027,3,1959,1,1,0,1,14486.31
73856,1054,3,643,1,1,0,0,5832.85
73857,1097,3,3118,1,1,0,0,26045.98
73858,34,3,1092,1,1,0,0,10617.52
73859,448,3,961,1,1,0,0,9025.77
73860,925,3,1804,1,1,0,1,14533.19
73861,396,3,1150,1,1,0,0,10090.42
73862,359,3,744,1,1,0,0,6290.73
73863,648,3,647,1,1,0,0,5796.06
73864,70,3,0,0,1,0,0,0.0
73865,218,3,812,1,1,0,1,7280.3
73866,958,3,615,1,1,0,0,5313.62
73867,972,3,445,1,1,0,0,4493.23
73868,366,3,596,1,1,0,0,5006.6
73869,817,3,3476,1,1,0,0,29380.63
73870,221,3,656,1,1,0,0,5599.84
73871,547,3,491,1,1,0,1,4639.29
73872,879,3,436,1,1,0,1,4512.74
73873,579,3,990,1,1,0,0,9737.95
73874,494,3,1198,1,1,0,0,10426.21
73875,498,3,959,1,1,0,1,9046.97
73876,384,3,1008,1,1,0,0,9734.83
73877,195,3,1628,1,1,0,0,13262.29
73878,317,3,697,1,1,0,1,6314.84
73879,253,3,921,1,1,0,0,8655.693333333333
73880,64,3,1065,1,1,0,0,10412.62
73881,500,3,453,1,1,0,1,4530.46
73882,61,3,791,1,1,0,1,7128.83
73883,591,3,568,1,1,0,1,5138.72
73884,923,3,708,1,1,0,0,5800.98
73885,328,3,645,1,1,0,0,5898.25
73886,1095,3,785,1,1,0,0,7211.9
73887,133,3,857,1,1,0,0,7391.155
73888,782,3,655,1,1,0,0,5610.55
73889,930,3,1305,1,1,0,0,10847.46
73890,246,3,1045,1,1,0,0,10068.59
73891,441,3,1000,1,1,0,0,9728.02
73892,1068,3,339,1,1,0,1,4608.062499999999
73893,1031,3,527,1,1,0,0,4726.64
73894,910,3,506,1,1,0,0,4624.64
73895,816,3,828,1,1,0,0,7636.299833333334
73896,693,3,628,1,1,0,0,5666.763333333332
73897,555,3,527,1,1,0,1,4701.04
73898,783,3,657,1,1,0,0,5615.39
73899,694,3,871,1,1,0,1,7647.02
73900,545,3,1328,1,1,0,0,10735.7
73901,189,3,1005,1,1,0,0,9619.563333333334
73902,759,3,995,1,1,0,0,9328.67
73903,538,3,642,1,1,0,0,5798.01
73904,120,3,807,1,1,0,0,6785.87
73905,969,3,757,1,1,0,1,6194.18
73906,161,3,952,1,1,0,0,8852.99
73907,83,3,392,1,1,0,0,4516.65
73908,610,3,678,1,1,0,0,5805.38
73909,856,3,1035,1,1,0,0,10145.59
73910,1020,3,1338,1,1,0,0,10493.25
73911,544,3,1957,1,1,0,0,14894.79
73912,696,3,1099,1,1,0,0,10464.75
73913,223,3,888,1,1,0,0,7938.78
73914,937,3,746,1,1,0,0,6331.87
73915,998,3,663,1,1,0,1,6056.67
73916,15,3,727,1,1,0,0,6402.53
73917,1102,3,770,1,1,0,1,7029.96
73918,1046,3,780,1,1,0,0,7015.1
73919,805,3,641,1,1,0,1,5587.69
73920,671,3,710,1,1,0,1,6542.43
73921,1024,3,790,1,1,0,0,7263.26
73922,718,3,1039,1,1,0,0,10195.86
73923,529,3,750,1,1,0,0,6261.24
73924,652,3,691,1,1,0,0,6092.16
73925,228,3,694,1,1,0,0,6058.8
73926,755,3,911,1,1,0,0,8768.67
73927,952,3,653,1,1,0,1,5742.53
73928,506,3,1062,1,1,0,0,10527.85
73929,272,3,796,1,1,0,0,7261.963333333334
73930,1053,3,1255,1,1,0,0,10762.3875
73931,981,3,797,1,1,0,0,7338.64
73932,214,3,923,1,1,0,0,8730.61
73933,971,3,989,1,1,0,0,9829.71
73934,190,3,766,1,1,0,1,6465.45
73935,458,3,930,1,1,0,0,8535.07
73936,794,3,517,1,1,0,0,4270.92
73937,779,3,780,1,1,0,0,7015.1
73938,764,3,569,1,1,0,0,5146.56
73939,1083,3,469,1,1,0,0,4670.623333333333
73940,362,3,1470,1,1,0,0,11361.03
73941,400,3,1450,1,1,0,0,11002.6
73942,867,3,469,1,1,0,0,4670.623333333333
73943,1050,3,681,1,1,0,0,5604.045
73944,431,3,1272,1,1,0,0,10827.47
73945,78,3,523,1,1,0,0,4373.99
73946,13,3,432,1,1,0,1,4494.3
73947,509,3,625,1,1,0,0,5716.173333333332
73948,1092,3,1252,1,1,0,1,10920.4
73949,729,3,1274,1,1,0,0,11042.92
73950,991,3,713,1,1,0,0,6359.58
73951,405,3,625,1,1,0,0,5716.173333333332
73952,892,3,776,1,1,0,0,7055.63
73953,631,3,791,1,1,0,0,7283.22
73954,285,3,578,1,1,0,0,4881.57
73955,313,3,691,1,1,0,0,6092.16
73956,633,3,612,1,1,0,1,5283.03
73957,493,3,1065,1,1,0,0,10412.62
73958,933,3,1065,1,1,0,0,10412.62
73959,316,3,1233,1,1,0,0,10542.39
73960,791,3,1164,1,1,0,0,10500.77
73961,154,3,972,1,1,0,0,9233.33
73962,1033,3,1371,1,1,0,0,11214.77
73963,682,3,2050,1,1,0,0,15875.84
73964,439,3,935,1,1,0,0,8467.16
73965,983,3,1295,1,1,0,0,11289.697
73966,585,3,863,1,1,0,0,7330.74
73967,956,3,565,1,1,0,0,5273.85
73968,558,3,468,1,1,0,0,4640.543333333333
73969,121,3,505,1,1,0,0,4580.46
73970,368,3,962,1,1,0,1,9072.56
73971,537,3,778,1,1,0,1,6889.54
73972,602,3,743,1,1,0,0,6227.76
73973,160,3,648,1,1,0,0,5798.01
73974,1109,3,501,1,1,0,1,4636.61
73975,1056,3,473,1,1,0,1,4825.83
73976,592,3,704,1,1,0,0,6000.14
73977,461,3,501,1,1,0,1,4636.61
73978,943,3,804,1,1,0,0,6915.19
73979,63,3,663,1,1,0,0,5783.33
73980,715,3,844,1,1,0,0,7713.554833333334
73981,347,3,503,1,1,0,1,4592.93
73982,329,3,742,1,1,0,0,6263.66
73983,596,3,685,1,1,0,0,5714.67
73984,838,3,912,1,1,0,0,8754.55
73985,1044,3,941,1,1,0,1,8437.09
73986,358,3,1362,1,1,0,0,10402.43
73987,621,3,1016,1,1,0,0,10063.8325
73988,1026,3,1319,1,1,0,0,10150.59
73989,66,3,658,1,1,0,1,5661.41
73990,241,3,930,1,1,0,0,8535.07
73991,674,3,1345,1,1,0,0,10673.21
73992,3,3,918,1,1,0,0,9163.83
73993,788,3,1888,1,1,0,0,14331.01
73994,872,3,972,1,1,0,0,9233.33
73995,42,3,1465,1,1,0,0,11342.15
73996,136,3,465,1,1,0,1,4408.42
73997,689,3,879,1,1,0,0,7584.3
73998,406,3,702,1,1,0,0,6021.89
73999,844,3,664,1,1,0,0,5785.7
74000,386,3,763,1,1,0,0,6451.72
74001,1030,3,348,1,1,0,0,4845.81
74002,802,3,564,1,1,0,0,5235.01
74003,623,3,977,1,1,0,0,9474.76
74004,634,3,640,1,1,0,0,5699.8
74005,382,3,604,1,1,0,0,5102.28
74006,922,3,875,1,1,0,0,7506.87
74007,470,3,1985,1,1,0,0,14662.92
74008,143,3,714,1,1,0,0,6372.11
74009,148,3,893,1,1,0,0,8009.06
74010,508,3,887,1,1,0,0,7916.443333333333
74011,949,3,571,1,1,0,0,5006.96
74012,93,3,703,1,1,0,0,5958.01
74013,626,3,821,1,1,0,0,6944.945
74014,999,3,718,1,1,0,0,7076.32
74015,100,3,743,1,1,0,1,6383.44
74016,978,3,1065,1,1,0,0,10412.62
74017,312,3,686,1,1,0,0,5719.67
74018,97,3,677,1,1,0,0,5810.163333333333
74019,487,3,705,1,1,0,0,5948.87
74020,411,3,967,1,1,0,0,9064.44
74021,990,3,529,1,1,0,0,4728.98
74022,319,3,842,1,1,0,0,7786.824833333334
74023,419,3,998,1,1,0,0,9521.83
74024,259,3,2823,1,1,0,0,24029.66
74025,1037,3,1010,1,1,0,0,9732.26
74026,403,3,968,1,1,0,0,9099.82
74027,465,3,783,1,1,0,0,7038.42
74028,380,3,1708,1,1,0,0,13572.13
74029,140,3,1211,1,1,0,0,10364.19
74030,663,3,850,1,1,0,1,7451.505
74031,283,3,828,1,1,0,1,7578.167333333334
74032,1099,3,1023,1,1,0,0,9763.73
74033,836,3,873,1,1,0,0,7559.74
74034,45,3,576,1,1,0,0,4867.15
74035,30,3,771,1,1,0,0,7182.81
74036,799,3,1036,1,1,0,0,10156.86
74037,60,3,962,1,1,0,0,9096.95
74038,810,3,592,1,1,0,0,4991.06
74039,662,3,898,1,1,0,0,8195.02
74040,527,3,1183,1,1,0,0,10319.18
74041,896,3,1059,1,1,0,0,10806.87
74042,780,3,826,1,1,0,0,7137.409333333335
74043,490,3,1121,1,1,0,1,9664.4
74044,876,3,1102,1,1,0,0,10385.32
74045,938,3,1041,1,1,0,0,10321.73
74046,977,3,611,1,1,0,1,5258.5
74047,646,3,762,1,1,0,1,6443.6
74048,578,3,935,1,1,0,0,8467.16
74049,339,3,823,1,1,0,0,6938.605
74050,928,3,848,1,1,0,0,7692.850833333333
74051,123,3,1188,1,1,0,0,10318.42
74052,517,3,856,1,1,0,0,7870.855
74053,352,3,614,1,1,0,0,5386.36
74054,1066,3,1312,1,1,0,0,10348.73
74055,225,3,523,1,1,0,0,4373.99
74056,1062,3,774,1,1,0,0,7227.13
74057,1072,3,846,1,1,0,0,7664.984833333334
74058,344,3,1411,1,1,0,0,10361.07
74059,281,3,532,1,1,0,0,4456.96
74060,735,3,576,1,1,0,0,4867.15
74061,1104,3,496,1,1,0,1,4513.27
74062,793,3,621,1,1,0,0,5575.42
74063,643,3,1038,1,1,0,0,10074.308
74064,288,3,544,1,1,0,1,4857.96
74065,397,3,945,1,1,0,0,8643.24
74066,914,3,1113,1,1,0,0,10047.59
74067,559,3,844,1,1,0,0,7713.554833333334
74068,813,3,697,1,1,0,1,6314.84
74069,714,3,426,1,1,0,1,4161.92
74070,571,3,646,1,1,0,1,5683.93
74071,685,3,716,1,1,0,0,6541.14
74072,627,3,893,1,1,0,0,8009.06
74073,739,3,979,1,1,0,1,9701.91
74074,885,3,903,1,1,0,0,8522.59
74075,707,3,1085,1,1,0,0,10953.7
74076,132,3,754,1,1,0,1,6027.77
74077,687,3,1043,1,1,0,0,10052.84
74078,837,3,646,1,1,0,0,5819.46
74079,789,3,483,1,1,0,1,4890.47
74080,162,3,690,1,1,0,0,6027.68
74081,197,3,969,1,1,0,0,9096.56
74082,863,3,1043,1,1,0,0,10052.84
74083,1073,3,1204,1,1,0,0,10269.446666666667
74084,542,3,576,1,1,0,1,4917.32
74085,81,3,632,1,1,0,1,5671.966666666667
74086,303,3,812,1,1,0,0,7162.63
74087,909,3,1176,1,1,0,1,10563.34
74088,787,3,1162,1,1,0,0,10370.376
74089,48,3,404,1,1,0,0,3998.25
74090,749,3,694,1,1,0,0,6058.8
74091,318,3,643,1,1,0,0,5832.85
74092,216,3,1115,1,1,0,0,9766.54
74093,444,3,1175,1,1,0,0,10493.52
74094,589,3,633,1,1,0,0,5727.346666666667
74095,510,3,1059,1,1,0,0,10806.87
74096,52,3,521,1,1,0,1,4398.17
74097,4,3,1341,1,1,0,0,10390.58
74098,480,3,776,1,1,0,0,7055.63
74099,966,3,765,1,1,0,0,6428.82
74100,1001,3,683,1,1,0,0,5704.28
74101,869,3,932,1,1,0,0,8528.21
74102,43,3,729,1,1,0,0,6391.93
74103,523,3,1622,1,1,0,0,13272.94
74104,1032,3,1035,1,1,0,0,10145.59
74105,73,3,543,1,1,0,0,4822.582
74106,1090,3,1040,1,1,0,0,10217.91
74107,187,3,759,1,1,0,0,6318.19
74108,514,3,754,1,1,0,1,6027.77
74109,614,3,1036,1,1,0,0,10156.86
74110,686,3,806,1,1,0,0,6804.03
74111,202,3,682,1,1,0,0,5667.09
74112,491,3,636,1,1,0,1,5586.49
74113,1036,3,604,1,1,0,0,5102.28
74114,843,3,1082,1,1,0,0,10834.46
74115,355,3,1160,1,1,0,0,10365.976
74116,84,3,1719,1,1,0,0,13832.18
74117,1106,3,592,1,1,0,0,4991.06
74118,87,3,863,1,1,0,0,7330.74
74119,1055,3,1003,1,1,0,0,9564.28
74120,536,3,1018,1,1,0,0,9974.6
74121,619,3,501,1,1,0,1,4636.61
74122,754,3,879,1,1,0,0,7584.3
74123,893,3,967,1,1,0,1,9170.35
74124,528,3,1152,1,1,0,0,10148.46
74125,1074,3,511,1,1,0,0,4316.85
74126,115,3,669,1,1,0,1,6072.656666666668
74127,255,3,832,1,1,0,0,7678.7598333333335
74128,741,3,1025,1,1,0,0,9846.97
74129,349,3,923,1,1,0,0,8730.61
74130,169,3,725,1,1,0,0,6666.19
74131,165,3,517,1,1,0,1,4320.96
74132,250,3,855,1,1,0,0,7851.065
74133,681,3,638,1,1,0,0,5711.456666666668
74134,2,3,768,1,1,0,0,6701.45
74135,827,3,1915,1,1,0,0,14220.81
74136,1010,3,843,1,1,0,0,7739.684833333334
74137,367,3,607,1,1,0,0,5383.89
74138,1108,3,619,1,1,0,0,5549.85
74139,270,3,1361,1,1,0,0,10303.18
74140,773,3,913,1,1,0,0,8875.68
74141,785,3,828,1,1,0,0,7636.299833333334
74142,284,3,500,1,1,0,1,4608.97
74143,239,3,651,1,1,0,0,5744.8
74144,376,3,988,1,1,0,0,9848.59
74145,217,3,685,1,1,0,0,5714.67
74146,381,3,1106,1,1,0,0,10392.17
74147,50,3,498,1,1,0,0,4543.07
74148,929,3,778,1,1,0,0,7039.29
74149,862,3,1227,1,1,0,0,10298.13
74150,422,3,470,1,1,0,0,4659.423333333333
74151,858,3,484,1,1,0,1,4852.08
74152,993,3,740,1,1,0,0,6310.01
74153,421,3,954,1,1,0,0,8864.11
74154,1043,3,1114,1,1,0,0,9845.72
74155,482,3,822,1,1,0,0,6927.655
74156,261,3,1075,1,1,0,0,11057.87
74157,89,3,641,1,1,0,1,5587.69
74158,320,3,2187,1,1,0,0,17380.06
74159,839,3,641,1,1,0,0,5698.9
74160,32,3,582,1,1,0,1,5058.721666666667
74161,1100,3,759,1,1,0,0,6318.19
74162,332,3,578,1,1,0,0,4881.57
74163,679,3,1161,1,1,0,0,10370.376
74164,41,3,485,1,1,0,1,4834.87
74165,236,3,1019,1,1,0,0,10005.7
74166,1079,3,817,1,1,0,0,7242.89
74167,468,3,609,1,1,0,0,5322.91
74168,1021,3,1150,1,1,0,0,10090.42
74169,177,3,569,1,1,0,0,5146.56
74170,667,3,781,1,1,0,0,7027.15
74171,22,3,546,1,1,0,1,4880.85
74172,308,3,1013,1,1,0,0,9861.77
74173,390,3,1194,1,1,0,0,10378.74
74174,104,3,1309,1,1,0,0,10218.28
74175,522,3,791,1,1,0,1,7128.83
74176,691,3,742,1,1,0,0,6263.66
74177,761,3,1168,1,1,0,0,10706.47
74178,379,3,544,1,1,0,0,4736.54
74179,871,3,678,1,1,0,0,5805.38
74180,483,3,705,1,1,0,0,5948.87
74181,1040,3,1069,1,1,0,0,11211.09
74182,485,3,542,1,1,0,1,4886.27
74183,590,3,485,1,1,0,1,4834.87
74184,526,3,1455,1,1,0,0,11150.84
74185,92,3,723,1,1,0,0,7092.67
74186,540,3,534,1,1,0,1,4875.166666666666
74187,415,3,231,1,1,0,0,2205.9166666666665
74188,598,3,895,1,1,0,1,8008.23
74189,877,3,1025,1,1,0,0,9846.97
74190,304,3,1134,1,1,0,0,9805.51
74191,593,3,1305,1,1,0,0,10847.46
74192,1012,3,589,1,1,0,1,4991.11
74193,468,4,573,1,1,0,0,5105.74
74194,472,4,690,1,1,0,0,6024.606666666667
74195,553,4,0,0,1,a,1,0.0
74196,226,4,0,0,1,a,0,0.0
74197,752,4,0,0,1,a,0,0.0
74198,1,4,0,0,1,a,0,0.0
74199,13,4,0,0,1,a,1,0.0
74200,709,4,1611,1,1,0,0,13252.44
74201,651,4,0,0,1,a,0,0.0
74202,86,4,0,0,1,a,0,0.0
74203,1026,4,0,0,1,a,0,0.0
74204,1050,4,0,0,1,a,0,0.0
74205,1001,4,770,1,1,0,0,7176.11
74206,822,4,618,1,1,0,0,5330.95
74207,144,4,0,0,1,a,1,0.0
74208,543,4,0,0,1,a,0,0.0
74209,392,4,0,0,1,a,0,0.0
74210,1003,4,0,0,1,a,0,0.0
74211,306,4,0,0,1,a,1,0.0
74212,616,4,0,0,1,a,0,0.0
74213,517,4,763,1,1,a,0,6474.82
74214,339,4,0,0,1,a,0,0.0
74215,297,4,0,0,1,a,1,0.0
74216,381,4,1083,1,1,0,0,10670.67
74217,1014,4,0,0,1,a,0,0.0
74218,947,4,0,0,1,a,1,0.0
74219,373,4,0,0,1,a,1,0.0
74220,852,4,0,0,1,a,0,0.0
74221,744,4,0,0,1,a,1,0.0
74222,161,4,0,0,1,a,0,0.0
74223,835,4,0,0,1,a,0,0.0
74224,455,4,0,0,1,a,1,0.0
74225,928,4,0,0,1,a,0,0.0
74226,862,4,1166,1,1,0,0,10517.95
74227,351,4,0,0,1,a,0,0.0
74228,54,4,689,1,1,0,0,5997.58
74229,653,4,0,0,1,a,0,0.0
74230,1107,4,0,0,1,a,1,0.0
74231,454,4,794,1,1,0,0,7179.0999999999985
74232,875,4,0,0,1,a,0,0.0
74233,742,4,0,0,1,a,0,0.0
74234,1092,4,0,0,1,a,1,0.0
74235,911,4,929,1,1,0,0,8475.66
74236,1091,4,675,1,1,0,0,5836.4475
74237,1058,4,0,0,1,a,0,0.0
74238,521,4,0,0,1,a,0,0.0
74239,376,4,1000,1,1,0,0,9610.203333333333
74240,578,4,894,1,1,0,0,7943.58
74241,869,4,939,1,1,a,0,8339.05
74242,630,4,0,0,1,0,0,0.0
74243,785,4,0,0,1,a,0,0.0
74244,26,4,601,1,1,0,0,5303.995
74245,8,4,973,1,1,0,0,9395.065
74246,97,4,848,1,1,a,0,7968.71
74247,659,4,0,0,1,a,0,0.0
74248,422,4,465,1,1,0,0,4310.65
74249,1094,4,0,0,1,a,1,0.0
74250,11,4,1185,1,1,0,0,10194.76
74251,179,4,0,0,1,a,0,0.0
74252,834,4,766,1,1,0,0,6491.93
74253,34,4,1065,1,1,0,0,9739.2
74254,1037,4,0,0,1,a,0,0.0
74255,448,4,0,0,1,a,0,0.0
74256,703,4,0,0,1,a,0,0.0
74257,387,4,0,0,1,a,0,0.0
74258,679,4,1077,1,1,0,0,10738.45
74259,1041,4,0,0,1,a,1,0.0
74260,886,4,0,0,1,a,0,0.0
74261,335,4,1763,1,1,a,0,14320.41
74262,1096,4,0,0,1,a,0,0.0
74263,1090,4,885,1,1,a,0,7805.27
74264,1084,4,0,0,1,a,0,0.0
74265,990,4,611,1,1,a,0,5201.54
74266,474,4,811,1,1,0,0,7765.5175
74267,637,4,0,0,1,a,1,0.0
74268,166,4,0,0,1,a,0,0.0
74269,124,4,0,0,1,a,0,0.0
74270,1002,4,775,1,1,0,0,7044.17
74271,135,4,0,0,1,a,0,0.0
74272,433,4,748,1,1,0,0,6457.72
74273,92,4,0,0,1,a,0,0.0
74274,988,4,823,1,1,0,0,8003.35
74275,588,4,736,1,1,0,0,6499.9
74276,84,4,0,0,1,a,0,0.0
74277,461,4,0,0,1,a,1,0.0
74278,293,4,889,1,1,0,0,7808.23
74279,775,4,0,0,1,a,1,0.0
74280,14,4,0,0,1,a,0,0.0
74281,568,4,0,0,1,a,0,0.0
74282,18,4,764,1,1,0,0,6502.44
74283,959,4,822,1,1,0,0,7995.87
74284,982,4,712,1,1,a,0,6505.4
74285,489,4,786,1,1,0,0,7150.81
74286,243,4,0,0,1,a,1,0.0
74287,818,4,0,0,1,a,0,0.0
74288,121,4,529,1,1,a,0,4706.31
74289,103,4,416,1,1,0,0,4548.66
74290,360,4,780,1,1,0,0,6950.88
74291,418,4,0,0,1,a,0,0.0
74292,438,4,541,1,1,a,0,4652.102
74293,1085,4,823,1,1,0,0,8003.35
74294,910,4,593,1,1,0,0,5118.96
74295,225,4,632,1,1,0,0,5730.413333333334
74296,1068,4,0,0,1,a,1,0.0
74297,466,4,0,0,1,a,0,0.0
74298,1072,4,0,0,1,a,0,0.0
74299,1114,4,3700,1,1,0,0,29907.46
74300,1013,4,0,0,1,a,0,0.0
74301,1032,4,1039,1,1,0,0,9900.19
74302,137,4,0,0,1,a,1,0.0
74303,452,4,496,1,1,0,0,4278.07
74304,972,4,418,1,1,0,0,4603.223333333333
74305,262,4,3334,1,1,0,0,27287.14
74306,505,4,0,0,1,a,1,0.0
74307,382,4,700,1,1,0,0,5868.47
74308,992,4,0,0,1,a,0,0.0
74309,395,4,0,0,1,a,0,0.0
